app,message_type,frequency_category,confidence,weeks_with_data,occurrence_rate,avg_gap_days,regularity_score,avg_volume,std_volume,min_volume,max_volume,cv_volume,total_occurrences
APP_15,CUSTOM_053,daily,1.0,104,1.0,7.0,1.0,224931.96153846153,55084.76382828333,72466,512528,0.24489522721235987,104
APP_15,CUSTOM_054,daily,1.0,104,1.0,7.0,1.0,17815520.5,2588512.0642199283,9133531,34221742,0.14529533752437535,104
APP_15,MT132,daily,1.0,104,1.0,7.0,1.0,4298614.096153846,1120789.1334186539,989807,8877206,0.26073267065807837,104
APP_15,MT146,daily,1.0,104,1.0,7.0,1.0,12130272.038461538,2782961.0784884086,1703005,32422356,0.22942280846335963,104
APP_15,MT189,irregular,0.8659263526370784,31,0.2980769230769231,23.566666666666666,0.1340736473629216,6894.870967741936,2400.2109684417524,1069,13818,0.3481154295230879,31
APP_15,MT204,daily,1.0,104,1.0,7.0,1.0,15835385.961538462,3340922.9621567344,3301354,36249060,0.2109783096080692,104
APP_15,MT324,daily,1.0,104,1.0,7.0,1.0,2950093.5096153845,430644.79369869124,1813245,4037043,0.14597665880592242,104
APP_15,MT325,daily,1.0,104,1.0,7.0,1.0,955909.1442307692,247109.2279112471,125811,2235088,0.2585070238135431,104
APP_15,MT422,daily,0.8107418573823502,100,0.9615384615384616,7.282828282828283,0.8107418573823502,193225.3,71609.75022250811,22408,584272,0.3706023498087886,100
APP_15,MT489,daily,0.7576702140903168,97,0.9326923076923077,7.510416666666667,0.7576702140903168,204672.1855670103,59990.93164534874,23985,348849,0.2931073974666065,97
APP_15,MT646,daily,1.0,104,1.0,7.0,1.0,440555.8846153846,117199.9123507571,44470,1136989,0.26602734509624204,104
APP_15,MT718,daily,1.0,104,1.0,7.0,1.0,2873646.048076923,866294.3770426313,1838884,9792447,0.3014617536569493,104
APP_15,MT733,monthly,0.3609165066612857,29,0.27884615384615385,24.75,0.3609165066612857,2682.137931034483,839.2494891943402,1217,4490,0.31290318051266186,29
APP_15,MT750,daily,1.0,104,1.0,7.0,1.0,14608254.336538462,4742068.832571145,1432618,45504252,0.3246157085799216,104
APP_15,MT786,irregular,0.8318853849527461,10,0.09615384615384616,67.66666666666667,0.1681146150472539,2799.2,1228.0161073862182,433,4959,0.43870252478787447,10
APP_15,MT821,irregular,0.7406990889225139,54,0.5192307692307693,13.471698113207546,0.2593009110774861,13973.277777777777,5208.081243380745,1472,24184,0.3727172196965375,54
APP_15,MT833,irregular,0.8422247684280207,58,0.5576923076923077,12.526315789473685,0.15777523157197926,18487.94827586207,7988.599364573832,2288,58317,0.43209766953987944,58
APP_15,MT941,irregular,0.7992024295132667,6,0.057692307692307696,109.2,0.2007975704867333,1319.6666666666667,604.9952249581993,500,2247,0.458445484939277,6
APP_15,MX1035,daily,0.7731393894068365,98,0.9423076923076923,7.43298969072165,0.7731393894068365,139035.29591836734,53206.59781076127,9363,383024,0.3826841052073625,98
APP_15,MX3504,daily,1.0,104,1.0,7.0,1.0,4569472.634615385,1118830.7626871446,600198,6920465,0.24484899071538418,104
APP_15,MX3705,daily,1.0,104,1.0,7.0,1.0,4526204.721153846,897322.5107883501,1638221,10216957,0.1982505357291041,104
APP_15,MX4510,daily,1.0,104,1.0,7.0,1.0,5517067.115384615,763369.6458974399,1185297,6955463,0.13836511862774803,104
APP_15,MX4899,weekly,0.4425056054093458,59,0.5673076923076923,12.068965517241379,0.4425056054093458,24922.84745762712,9757.817076343197,7914,68098,0.39152095654130487,59
APP_15,MX5061,weekly,0.4544930296767232,55,0.5288461538461539,13.222222222222221,0.4544930296767232,20243.836363636365,5682.492806902254,1464,32206,0.2807023681099109,55
APP_15,MX5073,daily,0.8107418573823502,100,0.9615384615384616,7.282828282828283,0.8107418573823502,70599.34,27263.132263633976,10318,242840,0.38616695656976363,100
APP_15,MX5345,daily,1.0,104,1.0,7.0,1.0,3143244.346153846,912890.1623398934,1804346,9233669,0.29042927046283534,104
APP_15,MX5562,irregular,0.8761564405963866,48,0.46153846153846156,15.340425531914894,0.12384355940361336,47404.5,17051.880375293902,1366,84504,0.35971016201613565,48
APP_15,MX6310,daily,1.0,104,1.0,7.0,1.0,3867464.5,1091619.9844825985,645658,10763634,0.28225727333310974,104
APP_15,MX7930,daily,0.9024283920279526,103,0.9903846153846154,7.068627450980392,0.9024283920279526,138328.6990291262,37652.47414009578,21272,255714,0.27219567887476304,103
APP_15,MX7932,daily,1.0,104,1.0,7.0,1.0,2511729.971153846,715649.2773043643,770023,6884698,0.28492285616817603,104
APP_15,MX7939,daily,1.0,104,1.0,7.0,1.0,301256.3461538461,87936.44532064153,54897,873327,0.29189906351627193,104
APP_15,MX8454,daily,1.0,104,1.0,7.0,1.0,9664609.923076924,2256720.1620401912,7403117,26127361,0.23350349160514475,104
APP_15,MX8668,irregular,0.9630160954002794,24,0.23076923076923078,30.434782608695652,0.03698390459972056,4261.0,1631.543211196075,1501,7839,0.38290148115373734,24
APP_15,MX8787,quarterly,0.3864737058600295,4,0.038461538461538464,193.66666666666666,0.5521052940857565,730.25,305.98478311837664,217,970,0.41901373929253904,4
APP_15,MX8886,irregular,0.8514415664159191,21,0.20192307692307693,32.2,0.14855843358408094,1452.952380952381,578.4258997848817,145,2200,0.3981038245766425,21
APP_15,MX9786,daily,1.0,104,1.0,7.0,1.0,1545009.1538461538,309071.6512110149,258495,3345566,0.2000451909567075,104
APP_15,MX9834,daily,1.0,104,1.0,7.0,1.0,3389583.605769231,798081.2771568905,425145,7440945,0.23545112614968947,104
APP_16,CUSTOM_009,daily,0.8627450980392157,101,0.9711538461538461,7.14,0.8627450980392157,183252.801980198,47536.761142730225,17562,390603,0.259405371317962,101
APP_16,CUSTOM_013,daily,0.7906421490014774,99,0.9519230769230769,7.357142857142857,0.7906421490014774,187726.50505050505,55026.588160941,17599,477648,0.2931210387480282,99
APP_16,CUSTOM_028,irregular,0.7852082425474077,51,0.49038461538461536,14.42,0.21479175745259227,6954.509803921569,2361.3554712640343,1921,15989,0.3395430501704797,51
APP_16,CUSTOM_029,irregular,0.7456138565424135,58,0.5576923076923077,12.526315789473685,0.2543861434575865,42483.89655172414,13758.241381816679,11699,77697,0.32384603340388096,58
APP_16,CUSTOM_032,daily,1.0,104,1.0,7.0,1.0,111116.92307692308,36923.45158117209,18277,257447,0.3322936827148376,104
APP_16,CUSTOM_043,semi_annual,0.15312499999999998,3,0.028846153846153848,224.0,0.21875,1417.6666666666667,441.7369755358448,879,1961,0.3115943866935185,3
APP_16,CUSTOM_046,daily,1.0,104,1.0,7.0,1.0,11785196.798076924,2468730.9672796247,2487267,29937115,0.2094772798094017,104
APP_16,MT242,daily,0.7906421490014774,99,0.9519230769230769,7.357142857142857,0.7906421490014774,31812.737373737375,11117.16886747688,3971,70920,0.3494565317304171,99
APP_16,MT316,daily,0.7576702140903168,97,0.9326923076923077,7.510416666666667,0.7576702140903168,193816.8556701031,73747.99644106918,27796,549622,0.3805035232157316,97
APP_16,MT317,irregular,1.0,20,0.19230769230769232,33.1578947368421,0.0,1444.05,847.8829208682057,152,4008,0.5871562071037746,20
APP_16,MT323,daily,1.0,104,1.0,7.0,1.0,7455164.144230769,2393242.761583488,2628648,18559566,0.3210181178150874,104
APP_16,MT352,daily,1.0,104,1.0,7.0,1.0,1655766.9711538462,463521.7619188706,307666,4163200,0.27994383871291895,104
APP_16,MT370,daily,1.0,104,1.0,7.0,1.0,14787263.326923076,4326939.886957773,1440619,37968198,0.29261262150378703,104
APP_16,MT373,irregular,0.9720082304178295,23,0.22115384615384615,31.818181818181817,0.027991769582170534,2975.0,1239.5071601245393,716,6225,0.4166410622267359,23
APP_16,MT381,daily,1.0,104,1.0,7.0,1.0,141659.17307692306,40276.901642409786,18393,326625,0.2843225805118799,104
APP_16,MT384,daily,1.0,104,1.0,7.0,1.0,83646.52884615384,27688.257614207258,9996,215679,0.3310150223344312,104
APP_16,MT423,daily,1.0,104,1.0,7.0,1.0,247572.34615384616,69518.22604398975,28796,691521,0.2807996414946515,104
APP_16,MT444,daily,1.0,104,1.0,7.0,1.0,12374373.336538462,3831628.4021724835,3859449,36552781,0.30964221766759153,104
APP_16,MT463,daily,1.0,104,1.0,7.0,1.0,16557212.98076923,5173683.549310229,5940580,53735945,0.31247309286407843,104
APP_16,MT479,daily,1.0,104,1.0,7.0,1.0,7280001.471153846,1323444.4593218453,3015522,17940794,0.18179178459864867,104
APP_16,MT505,weekly,0.42311179592576176,57,0.5480769230769231,12.5,0.42311179592576176,10481.508771929824,4916.229043109059,1950,29623,0.4690382987871981,57
APP_16,MT564,daily,1.0,104,1.0,7.0,1.0,81575.34615384616,25021.20265885639,5245,219058,0.30672505650994014,104
APP_16,MT651,daily,1.0,104,1.0,7.0,1.0,2642182.0384615385,832208.386398502,680299,6498428,0.314970117230481,104
APP_16,MT859,daily,1.0,104,1.0,7.0,1.0,1602511.9423076923,360154.2335180547,173153,3695403,0.2247435566685486,104
APP_16,MT886,daily,1.0,104,1.0,7.0,1.0,1557020.9423076923,419901.2687334925,355648,3400658,0.26968247974311016,104
APP_16,MT949,daily,0.7731393894068365,98,0.9423076923076923,7.43298969072165,0.7731393894068365,159232.04081632654,44460.674545480644,26452,266173,0.27921939778920396,98
APP_16,MT967,irregular,0.7789473684210526,18,0.17307692307692307,39.11764705882353,0.2210526315789474,5752.166666666667,2352.4144629625866,3261,11003,0.40896145735738765,18
APP_16,MT975,daily,0.8107418573823502,100,0.9615384615384616,7.282828282828283,0.8107418573823502,51553.74,14742.837661468024,19186,123540,0.28597028385269474,100
APP_16,MT982,semi_annual,0.15349707193850692,53,0.5096153846153846,13.326923076923077,0.30699414387701385,48082.981132075474,17909.568053629002,15136,95281,0.3724720812221392,53
APP_16,MT997,daily,0.8343813387453206,101,0.9711538461538461,7.21,0.8343813387453206,95999.13861386139,32668.549091794153,22904,242949,0.340300439811208,101
APP_16,MX1117,daily,1.0,104,1.0,7.0,1.0,291186.16346153844,69135.77509455726,105336,454245,0.23742809161222084,104
APP_16,MX1188,irregular,0.7628937805587517,19,0.18269230769230768,33.05555555555556,0.23710621944124832,3857.315789473684,2113.2453976770717,0,7262,0.5478538737854843,19
APP_16,MX1319,daily,1.0,104,1.0,7.0,1.0,13468456.826923076,2494823.6075964463,1406844,17219129,0.18523455505380262,104
APP_16,MX1960,quarterly,0.1835585997031024,4,0.038461538461538464,56.0,0.229448249628878,2971.75,2108.9165909300445,1066,6461,0.7096547794834843,4
APP_16,MX1964,daily,1.0,104,1.0,7.0,1.0,20170749.769230768,6430742.091471674,4424915,57055988,0.31881522328343853,104
APP_16,MX2160,daily,1.0,104,1.0,7.0,1.0,341319.53846153844,116350.92559579626,67892,897527,0.3408856291094137,104
APP_16,MX2545,irregular,0.741484996476665,22,0.21153846153846154,33.333333333333336,0.258515003523335,5529.0,2171.552084235019,2222,12218,0.39275675243896163,22
APP_16,MX2588,daily,0.7731393894068365,98,0.9423076923076923,7.43298969072165,0.7731393894068365,171471.48979591837,74190.37618212901,10046,572194,0.4326688726529919,98
APP_16,MX2604,daily,1.0,104,1.0,7.0,1.0,4242743.923076923,1002196.1661509714,356808,5908433,0.2362141539346449,104
APP_16,MX3266,daily,0.7503891236469429,99,0.9519230769230769,7.357142857142857,0.7503891236469429,161625.34343434343,65688.89037201264,31297,536967,0.40642691904748984,99
APP_16,MX4510,quarterly,0.2944119724018161,10,0.09615384615384616,66.88888888888889,0.3680149655022701,3405.0,1919.7751951726013,17,5941,0.5638106300066377,10
APP_16,MX5119,biweekly,0.5078745078742619,4,0.038461538461538464,37.333333333333336,0.5078745078742619,1291.25,268.97711333866306,884,1635,0.20830754179180103,4
APP_16,MX5371,irregular,0.7187600559557044,28,0.2692307692307692,26.185185185185187,0.28123994404429564,8660.82142857143,5842.283256286336,847,33806,0.674564566937388,28
APP_16,MX6107,semi_annual,0.16653335998933871,57,0.5480769230769231,12.5,0.33306671997867743,41677.491228070176,15344.69872355237,10606,88526,0.36817712082481524,57
APP_16,MX6539,weekly,0.41454907345750536,56,0.5384615384615384,12.981818181818182,0.41454907345750536,21471.946428571428,7906.3880782288115,7281,45136,0.3682194394686202,56
APP_16,MX6559,daily,1.0,104,1.0,7.0,1.0,12055034.60576923,2007089.367167725,2287047,15911031,0.16649387022142462,104
APP_16,MX6930,daily,1.0,104,1.0,7.0,1.0,325967.8173076923,77402.65929512375,113491,716299,0.23745491175915903,104
APP_16,MX7252,insufficient_data,0.0,1,0.009615384615384616,0.0,0.0,1745.0,0.0,1745,1745,0.0,1
APP_16,MX7543,irregular,0.7066988741545137,53,0.5096153846153846,13.73076923076923,0.2933011258454863,31959.811320754718,11078.67828956349,0,50518,0.3466440454975086,53
APP_16,MX8651,irregular,0.7862569554541314,30,0.28846153846153844,24.137931034482758,0.21374304454586857,2507.0333333333333,1165.8393109210588,417,7083,0.46502744715044025,30
APP_16,MX8962,irregular,0.8424263183813657,7,0.0673076923076923,96.83333333333333,0.15757368161863428,874.5714285714286,673.1745384249715,30,1884,0.7697193350171186,7
APP_16,MX9669,daily,1.0,104,1.0,7.0,1.0,1038048.4615384615,328071.51399424986,190041,3138840,0.31604643342761146,104
APP_16,MX9727,daily,1.0,104,1.0,7.0,1.0,525012.1826923077,131217.00495815236,139616,1366801,0.24993135261216273,104
APP_16,MX9786,irregular,0.7062064114143042,61,0.5865384615384616,12.016666666666667,0.2937935885856958,50337.24590163935,17653.47124055696,1879,91402,0.3507039553783381,61
APP_16,MX9797,daily,1.0,104,1.0,7.0,1.0,2399862.5673076925,603453.129809499,798512,5473153,0.25145320320841885,104
APP_17,CUSTOM_003,semi_annual,0.5,2,0.019230769230769232,602.0,1.0,605.5,133.5,472,739,0.22047894302229562,2
APP_17,CUSTOM_005,irregular,0.8579044235810886,29,0.27884615384615385,25.0,0.14209557641891135,7739.137931034483,4386.495952305863,2589,25386,0.5667938717974916,29
APP_17,CUSTOM_007,monthly,0.43710613169013846,9,0.08653846153846154,90.125,0.546382664612673,2165.1111111111113,1671.0238009106502,168,5569,0.7717958641176152,9
APP_17,CUSTOM_015,irregular,0.8744124102757838,27,0.25961538461538464,25.03846153846154,0.12558758972421624,1870.2962962962963,643.6481564065432,347,2953,0.3441423466865354,27
APP_17,CUSTOM_021,irregular,0.9063193920721229,26,0.25,28.56,0.09368060792787714,1979.6153846153845,628.1808948753461,812,3240,0.3173247186081018,26
APP_17,CUSTOM_030,daily,0.8107418573823502,100,0.9615384615384616,7.282828282828283,0.8107418573823502,189777.66,49746.48324016885,16320,300436,0.26213034368833954,100
APP_17,CUSTOM_039,quarterly,0.36567004539799997,10,0.09615384615384616,66.88888888888889,0.4570875567474999,3156.8,1008.6010906200726,1856,5527,0.3195011057463484,10
APP_17,CUSTOM_045,semi_annual,0.17574341577223185,52,0.5,13.588235294117647,0.3514868315444637,34942.13461538462,10769.494154660344,14449,67627,0.308209394566257,52
APP_17,CUSTOM_048,semi_annual,0.1537258232853067,44,0.4230769230769231,16.6046511627907,0.3074516465706134,31004.363636363636,10295.277595910637,12930,55859,0.33205898745929313,44
APP_17,MT130,daily,1.0,104,1.0,7.0,1.0,643887.6057692308,217052.2575163205,74407,2250485,0.3370964987857089,104
APP_17,MT132,daily,1.0,104,1.0,7.0,1.0,2500975.0673076925,828829.3950038381,471053,7477461,0.3314025021033399,104
APP_17,MT275,irregular,0.727606875108999,52,0.5,14.0,0.272393124891001,39574.25,14044.064678272454,8121,67392,0.3548788588102732,52
APP_17,MT314,daily,0.7731393894068365,98,0.9423076923076923,7.43298969072165,0.7731393894068365,47058.551020408166,19686.299490639474,4375,149665,0.4183362866846877,98
APP_17,MT325,daily,1.0,104,1.0,7.0,1.0,14459380.086538462,4225509.471270875,2774355,37061756,0.2922331003114568,104
APP_17,MT333,semi_annual,0.16640127546868433,55,0.5288461538461539,13.092592592592593,0.33280255093736866,8871.763636363636,3087.8759158044154,1883,19060,0.348056603215601,55
APP_17,MT334,irregular,0.7608960814590435,22,0.21153846153846154,33.666666666666664,0.23910391854095647,4009.8636363636365,1838.0254052911964,452,7283,0.4583760376844182,22
APP_17,MT370,daily,1.0,104,1.0,7.0,1.0,2639205.173076923,583411.6312151845,488170,4394399,0.22105580769797173,104
APP_17,MT384,semi_annual,0.18062591848932058,54,0.5192307692307693,13.339622641509434,0.36125183697864116,42586.12962962963,13293.78790881958,7526,78385,0.31216238771720467,54
APP_17,MT488,daily,1.0,104,1.0,7.0,1.0,17945640.5,5448658.227109741,11743047,47701068,0.30362015928658226,104
APP_17,MT489,daily,1.0,104,1.0,7.0,1.0,2316188.1153846155,680458.0621776507,222285,6056287,0.29378359108999097,104
APP_17,MT564,daily,1.0,104,1.0,7.0,1.0,488784.6346153846,128544.0884312324,76588,1237443,0.2629871712976029,104
APP_17,MT569,daily,0.7731393894068365,98,0.9423076923076923,7.43298969072165,0.7731393894068365,127276.30612244898,39342.61830366558,41318,316430,0.30911188030406184,98
APP_17,MT651,daily,1.0,104,1.0,7.0,1.0,19411209.548076924,4169607.922484109,3011080,47408735,0.21480412707703697,104
APP_17,MT674,monthly,0.3291796067500631,26,0.25,28.0,0.3291796067500631,3794.730769230769,1231.6892264657167,1258,6848,0.3245788176733794,26
APP_17,MT691,daily,1.0,104,1.0,7.0,1.0,390417.04807692306,106393.86831019589,77327,933282,0.2725133772571154,104
APP_17,MT716,daily,0.7503891236469429,99,0.9519230769230769,7.357142857142857,0.7503891236469429,86948.22222222222,21514.560027640364,36118,143284,0.24744105719210063,99
APP_17,MT755,daily,1.0,104,1.0,7.0,1.0,4680889.740384615,1082075.4789359658,1812413,10714554,0.23116876041755574,104
APP_17,MT758,weekly,0.4220726689280043,59,0.5673076923076923,12.068965517241379,0.4220726689280043,16790.101694915254,6332.725917721386,2539,48560,0.37717019424838866,59
APP_17,MT801,daily,1.0,104,1.0,7.0,1.0,212434.29807692306,47845.2205928096,47113,374954,0.22522361514092565,104
APP_17,MT818,daily,1.0,104,1.0,7.0,1.0,512031.96153846156,173060.23520677836,235017,1776623,0.3379871730795829,104
APP_17,MT854,daily,1.0,104,1.0,7.0,1.0,822936.9038461539,248750.40106761322,167908,2263199,0.3022715349196644,104
APP_17,MT894,daily,1.0,104,1.0,7.0,1.0,3776367.3653846155,645616.8024151558,1628633,7130300,0.17096239320704992,104
APP_17,MT924,daily,1.0,104,1.0,7.0,1.0,4400942.317307692,1387356.0402410938,614581,10906369,0.3152406780668325,104
APP_17,MT963,daily,1.0,104,1.0,7.0,1.0,4577051.846153846,1203069.7719969223,572655,8390804,0.2628481853461802,104
APP_17,MT982,daily,1.0,104,1.0,7.0,1.0,2240941.826923077,635602.4159869524,1198136,6009069,0.2836318231694866,104
APP_17,MX2040,daily,1.0,104,1.0,7.0,1.0,14020484.711538462,3790993.7564077056,2226409,41946476,0.27038963590808135,104
APP_17,MX2235,biweekly,0.4134443702138558,22,0.21153846153846154,34.333333333333336,0.4134443702138558,9517.227272727272,3026.376680451968,4622,14940,0.31798932543351194,22
APP_17,MX2588,daily,1.0,104,1.0,7.0,1.0,13488635.346153846,1885646.4957675186,4261148,20448695,0.13979520146974633,104
APP_17,MX2982,daily,0.8633859487430069,102,0.9807692307692307,7.138613861386139,0.8633859487430069,93958.2843137255,26686.690551577132,12799,181908,0.28402700992783797,102
APP_17,MX3266,daily,0.7665861110646348,100,0.9615384615384616,7.282828282828283,0.7665861110646348,76389.52,25965.980316745216,10186,203155,0.3399154794629579,100
APP_17,MX3591,daily,1.0,104,1.0,7.0,1.0,1809911.8365384615,589446.3156455698,240651,4823117,0.3256768112931471,104
APP_17,MX3705,semi_annual,0.2205830363869046,4,0.038461538461538464,186.66666666666666,0.31511862340986374,5127.75,3373.146333543803,1298,10564,0.6578219167361519,4
APP_17,MX3724,daily,1.0,104,1.0,7.0,1.0,1693372.1153846155,342783.95401876187,211953,2482014,0.20242683277024753,104
APP_17,MX4006,daily,0.7906421490014774,99,0.9519230769230769,7.357142857142857,0.7906421490014774,154232.61616161617,59699.21202544242,23074,431507,0.3870725499649519,99
APP_17,MX4139,irregular,0.7386444123304772,14,0.1346153846153846,51.15384615384615,0.2613555876695228,4064.0714285714284,1364.4016723345762,1710,6021,0.33572285731557144,14
APP_17,MX4593,daily,1.0,104,1.0,7.0,1.0,485314.01923076925,199705.19732610197,220159,1514649,0.41149686473644015,104
APP_17,MX4750,daily,1.0,104,1.0,7.0,1.0,2618946.298076923,780133.3373966605,1045922,6047776,0.29788061632630947,104
APP_17,MX5345,irregular,1.0,7,0.0673076923076923,105.0,0.0,4062.8571428571427,1592.674608375253,1618,6718,0.3920085182358218,7
APP_17,MX6107,daily,1.0,104,1.0,7.0,1.0,16083648.682692308,3922139.503870712,4104135,42628110,0.24385881470361545,104
APP_17,MX6310,daily,1.0,104,1.0,7.0,1.0,3849457.423076923,788558.1265634411,1058875,6627445,0.20484916181593613,104
APP_17,MX6539,daily,1.0,104,1.0,7.0,1.0,2009627.6634615385,467409.79200291046,230597,3809023,0.23258526965030307,104
APP_17,MX7304,daily,1.0,104,1.0,7.0,1.0,2249119.6346153845,768731.7544301465,185680,7486248,0.3417922917922528,104
APP_17,MX7396,daily,1.0,104,1.0,7.0,1.0,1745987.4038461538,525985.0151323325,451842,4534283,0.3012536138426112,104
APP_17,MX7658,daily,1.0,104,1.0,7.0,1.0,333496.0096153846,106329.71921669798,44427,772054,0.3188335576768258,104
APP_17,MX7735,daily,1.0,104,1.0,7.0,1.0,3881731.721153846,647478.4361321566,1867286,5890516,0.16680143880208534,104
APP_17,MX7932,daily,1.0,104,1.0,7.0,1.0,17491167.21153846,2873803.7132939557,11932944,40373725,0.1643002824533164,104
APP_17,MX8123,daily,1.0,104,1.0,7.0,1.0,81741.22115384616,21016.02486883829,44487,189024,0.25710436634270206,104
APP_17,MX8962,daily,1.0,104,1.0,7.0,1.0,5167591.375,1690753.6032792004,667540,13235377,0.32718407485909246,104
APP_18,CUSTOM_018,daily,1.0,104,1.0,7.0,1.0,2724729.528846154,1020310.6285553525,259704,10115741,0.3744630862452704,104
APP_18,CUSTOM_027,daily,1.0,104,1.0,7.0,1.0,3030593.0,1016194.2383677575,525209,9286015,0.33531201265486904,104
APP_18,CUSTOM_031,daily,1.0,104,1.0,7.0,1.0,3989143.375,1162755.3455693917,1918826,11698454,0.2914799585435787,104
APP_18,CUSTOM_033,irregular,0.7107674102114455,59,0.5673076923076923,12.310344827586206,0.2892325897885545,39770.47457627119,10760.157031107836,11328,65187,0.2705564151735775,59
APP_18,CUSTOM_035,daily,1.0,104,1.0,7.0,1.0,3816859.019230769,1141809.013126092,477654,9851733,0.29914885705058253,104
APP_18,CUSTOM_038,daily,0.8633859487430069,102,0.9807692307692307,7.138613861386139,0.8633859487430069,18610.617647058825,5963.115613871197,2756,57860,0.3204147077200091,102
APP_18,CUSTOM_046,daily,1.0,104,1.0,7.0,1.0,3843880.5576923075,1029835.0328804237,1205544,11093146,0.2679154613219018,104
APP_18,CUSTOM_051,daily,0.8343813387453206,101,0.9711538461538461,7.21,0.8343813387453206,98279.12871287129,27162.118580760856,25674,194183,0.27637728311691395,101
APP_18,CUSTOM_055,daily,1.0,104,1.0,7.0,1.0,150024.11538461538,51329.258956516685,53655,415152,0.34214005411679554,104
APP_18,MT127,irregular,1.0,10,0.09615384615384616,73.88888888888889,0.0,2949.5,1385.565534357722,603,6195,0.46976285280817837,10
APP_18,MT132,irregular,1.0,22,0.21153846153846154,34.333333333333336,0.0,4843.363636363636,2748.7308566525844,2074,15660,0.5675251876640658,22
APP_18,MT171,daily,1.0,104,1.0,7.0,1.0,415568.6826923077,105176.58061548979,235459,972675,0.2530907284304767,104
APP_18,MT204,daily,1.0,104,1.0,7.0,1.0,233300.86538461538,81287.36355481962,26534,797606,0.34842289770683366,104
APP_18,MT263,daily,1.0,104,1.0,7.0,1.0,10471809.5,3147505.4020789075,1720173,26657417,0.30056939080861883,104
APP_18,MT317,daily,1.0,104,1.0,7.0,1.0,11579428.288461538,2767540.694610587,2063554,30998551,0.23900495133842975,104
APP_18,MT328,daily,0.9024283920279526,103,0.9903846153846154,7.068627450980392,0.9024283920279526,166118.79611650485,68222.5878149042,34682,539991,0.4106855419723686,103
APP_18,MT334,daily,0.7101978338524408,93,0.8942307692307693,7.836956521739131,0.7101978338524408,114928.44086021505,48809.49495070888,27213,372310,0.4246946585664971,93
APP_18,MT350,daily,1.0,104,1.0,7.0,1.0,2225311.355769231,640681.5127499886,376292,5888576,0.28790645906200485,104
APP_18,MT371,irregular,0.7602303193796963,48,0.46153846153846156,14.148936170212766,0.23976968062030368,30953.5,10008.055136988405,10033,55848,0.3233254765047056,48
APP_18,MT373,daily,1.0,104,1.0,7.0,1.0,16545285.432692308,5818209.963767287,7884759,49889473,0.3516536470426142,104
APP_18,MT374,daily,1.0,104,1.0,7.0,1.0,3659643.2884615385,645640.0474041046,878728,4942763,0.17642157896638128,104
APP_18,MT381,daily,1.0,104,1.0,7.0,1.0,90526.32692307692,25741.49873462421,20978,258681,0.284353730119831,104
APP_18,MT444,irregular,0.7402048872954043,40,0.38461538461538464,17.76923076923077,0.25979511270459565,26856.05,14352.399825377635,8844,99370,0.5344196121684922,40
APP_18,MT489,daily,1.0,104,1.0,7.0,1.0,2571214.519230769,555611.4428958491,352004,3873310,0.21608910448361637,104
APP_18,MT532,weekly,0.4104128740214097,60,0.5769230769230769,11.983050847457626,0.4104128740214097,37031.03333333333,19590.25641057876,2323,145147,0.5290226776616755,60
APP_18,MT611,daily,1.0,104,1.0,7.0,1.0,4776768.798076923,1649760.1726559342,591058,16167401,0.3453715769790052,104
APP_18,MT617,weekly,0.4293276889442488,49,0.47115384615384615,15.020833333333334,0.4293276889442488,47420.4081632653,17228.932071466257,6322,89115,0.3633231500696534,49
APP_18,MT670,daily,1.0,104,1.0,7.0,1.0,11257690.663461538,2877786.769042336,2737986,27705437,0.2556285169908433,104
APP_18,MT758,weekly,0.49389400948419415,53,0.5096153846153846,13.192307692307692,0.49389400948419415,9429.830188679245,3201.0619920308463,2209,17251,0.3394612551850408,53
APP_18,MT801,weekly,1.0,3,0.028846153846153848,14.0,1.0,734.3333333333334,199.63689260477102,489,978,0.27186140617989696,3
APP_18,MT814,irregular,1.0,21,0.20192307692307693,31.5,0.0,1085.6190476190477,359.36471408921926,540,2031,0.3310228527008336,21
APP_18,MT818,daily,1.0,104,1.0,7.0,1.0,11920309.548076924,3129114.66163986,1853605,33536361,0.2625028023827345,104
APP_18,MT854,daily,1.0,104,1.0,7.0,1.0,2370979.471153846,743651.6726128592,900568,5988708,0.3136474531561247,104
APP_18,MT859,daily,0.7906421490014774,99,0.9519230769230769,7.357142857142857,0.7906421490014774,201554.55555555556,70333.6108143632,33196,652021,0.34895569896943746,99
APP_18,MT862,daily,1.0,104,1.0,7.0,1.0,12875230.625,4205714.803557049,1888528,34509202,0.3266516092838569,104
APP_18,MT877,daily,1.0,104,1.0,7.0,1.0,2990551.721153846,1014249.6419089682,430271,7578785,0.33915134613275966,104
APP_18,MT881,daily,0.7110121152206366,96,0.9230769230769231,7.589473684210526,0.7110121152206366,55162.21875,16426.586113931233,13225,138693,0.2977868999138334,96
APP_18,MT941,daily,1.0,104,1.0,7.0,1.0,109863.97115384616,43891.482418498905,26772,423561,0.39950751786530825,104
APP_18,MT954,daily,1.0,104,1.0,7.0,1.0,9887132.259615384,2349659.2010004674,3444985,25194238,0.23764820165274805,104
APP_18,MT967,weekly,0.4073692247754619,48,0.46153846153846156,15.340425531914894,0.4073692247754619,39170.270833333336,17718.02796910958,13408,107137,0.4523335578785887,48
APP_18,MX1009,daily,1.0,104,1.0,7.0,1.0,10902361.913461538,4209969.910198866,1209692,31316960,0.38615209654714044,104
